gene	X101	X102	X103	X105	X106
AIDA	77.20716749	75.45023858	64.83533316	70.07854688	73.66669575
AIF1	5.966790447	6.403340309	3.022825676	7.266007898	6.275979839
AIF1L	0	0.421602076	0.290006193	0.221407021	0.573808592
AIFM1	11.99159528	11.20797401	10.74794647	12.90499459	14.77195373
AIFM2	5.546366543	5.281118855	4.351667173	7.736873448	8.638624957
AIFM3	4.768135298	3.809374731	3.069052878	5.967196112	3.634108609
AIG1	11.26023614	13.05311117	21.83110099	16.3544169	13.44926686
AIM2	20.54304807	32.17156079	21.76953699	45.43369028	26.38784456
AIMP1	24.2065642	24.97868034	23.37943864	28.88374267	29.41063771
AIMP2	4.2296392	4.230477464	4.282655664	5.300280749	4.917376585
AIP	64.57997245	65.38257802	58.05715973	74.72804635	88.09433492
AIPL1	0	0	0	0.013009829	0.046106227
AIRE	1.087232801	0.403581223	2.517138748	1.646702022	3.573854981
AJAP1	0.228892769	0.285845811	0.236170215	0.047905684	0
AJUBA	0.373596848	0.606826631	0.773251545	0.84744008	0.607687251
AK1	46.61991599	34.01036009	17.39973165	37.77708879	62.43794279
AK2	127.0725478	113.646763	109.9958905	127.214269	140.5950184
AK3	44.64411578	39.33378342	28.93008108	38.19287462	52.84018257
AK4	5.366607761	4.531682005	5.155428914	5.720425367	4.214711495
AK5	1.27872962	3.968853632	3.22844347	1.422688814	3.268101566
AK6	8.446770342	10.01684137	8.742216718	8.593417424	8.831567867
AK7	0.027497655	0	0	0.026898942	0.095235258
AK8	0.331238638	0.12634682	0.365624701	0.463035727	1.18414819
AK9	2.493760721	1.908623439	1.677079701	1.617926794	2.153947325
AKAP1	8.316521461	8.056224503	7.658726711	7.00701532	10.05471645
AKAP10	40.27989959	39.83241399	45.3937623	34.1411112	38.77053952
AKAP11	18.57626419	17.88326478	17.63670835	13.54783609	19.23086768
AKAP12	1.385393213	1.159116127	1.892150963	1.258300481	2.03467233
AKAP13	108.1035584	102.2947516	100.880627	81.06199072	90.6001501
AKAP14	0.437994886	0.207659586	0.212763975	0	0.584418657
AKAP2	0.070568121	0	0.048492352	0	0.04006352
AKAP3	0.053525783	0.24970251	0.257345981	0.135688395	0.226677999
AKAP4	0	0	0	0	0
AKAP5	23.41636812	14.68905312	5.851175962	6.767436281	11.68069913
AKAP6	0.208701882	0.186342506	0.179462734	0.088897377	0.192047825
AKAP7	10.2044788	8.563081913	6.298454323	9.110771308	11.16741319
AKAP8	36.15699627	31.98907503	29.28787299	30.06168171	32.88394535
AKAP8L	48.40235812	46.7419595	44.0676662	57.5674534	72.10288658
AKAP9	18.5172858	16.91954908	17.78066297	13.12016117	15.72962363
AKIP1	8.898997985	8.299922668	5.647082558	11.09338202	7.792710345
AKIRIN1	169.4838974	173.7031844	167.1161982	152.3467675	169.5358102
AKIRIN2	119.1898124	153.6947748	142.1965226	145.9400403	110.8206619
AKNA	267.2918203	271.2805256	195.0869231	186.9467841	213.2747747
AKNAD1	0.116331052	0.098376457	0.055381626	0.044546477	0
AKR1A1	36.66904577	28.42287745	29.45607963	51.33648451	46.40007485
AKR1B1	39.61757218	32.08643282	26.78393719	36.54434227	48.75450342
AKR1B10	0	0	0	0	0
AKR1B15	0	0	0	0	0.147879177
AKR1C1	0.190431237	0.454768914	0.813992693	1.323346876	0.926683213
AKR1C2	0.034441174	0.249995303	0.859678314	0.58434887	1.408149761
AKR1C3	11.58507146	6.317531425	4.263592901	10.67054138	20.95045403
AKR1C4	0.385168635	0.465242021	0.729317132	0.696342005	0.920965624
AKR1D1	0	0	0	0	0
AKR1E2	0.361314421	1.050913414	1.274813585	1.516806334	1.568853052
AKR7A2	15.40583239	16.01698101	14.3342705	18.62330122	21.53391257
AKR7A3	0.788690544	0.277414971	0.5776552	0.717396592	0.511384898
AKR7L	0.137295719	0.178865731	0.475803314	0.188631324	0.196540052
AKT1	159.2159854	171.2216726	173.8706717	152.7134806	177.0369888
AKT1S1	32.71824917	21.93223055	15.75308601	19.45459646	22.86215025
AKT2	113.4876365	109.0609749	92.21550495	97.70452145	110.8740387
AKT3	34.84331842	32.33856874	28.5386995	26.65164988	44.90122804
AKTIP	22.48380148	35.26045099	31.80404024	31.87185053	46.31863272
ALAD	38.18157646	39.95380433	39.31942259	49.69092484	45.03195807
ALAS1	20.82578751	17.04969267	27.58625821	25.97699197	21.27925354
ALAS2	26.01823046	6.944612782	2.450688729	10.800608	1.629147197
ALB	0	0.040711814	0	0.124825235	0
ALCAM	20.9742891	13.83784884	13.4978994	12.70240884	16.79396456
ALDH16A1	23.8134403	17.82857203	18.58817365	23.18141724	21.15989061
ALDH18A1	11.20259692	13.17932559	8.647950736	11.26361717	14.41976792
ALDH1A1	16.17968216	5.033559981	15.20760528	8.395071088	11.17175038
ALDH1A2	0.098630966	0.282308085	0.346022502	0.379051296	0.060038863
ALDH1A3	0.17369884	0.207009702	0.298173229	0.301938534	0.24370042
ALDH1B1	2.296786108	2.330497373	1.70159799	2.260784458	2.127075743
ALDH1L1	0.037677306	0	0.04789552	0	0
ALDH1L2	0.320276816	0.360984833	0.213785386	0.616375089	0.345502188
ALDH2	40.4331302	15.9581499	46.50370117	55.52189136	41.61544778
ALDH3A1	0	0.066266926	0	0.051315099	0.053292076
ALDH3A2	20.73036472	15.36567182	17.29987116	17.16082388	23.44994106
ALDH3B1	32.95407144	33.66734586	29.51445858	43.49985201	29.28543725
ALDH3B2	0	0.144445088	0	0	0
ALDH4A1	3.896617991	3.144347656	2.604616905	4.713861626	4.01591913
ALDH5A1	6.096823692	8.740949293	6.84722122	6.573024474	10.44448555
ALDH6A1	6.341895312	7.456325083	6.034637073	6.106999357	6.660417018
ALDH7A1	0.257372999	0.223270078	0.160262278	0.412764122	0.510937332
ALDH8A1	1.354161012	0.874912114	0.715658763	1.074176092	1.302998172
ALDH9A1	28.47948684	32.17247041	33.35386642	37.14153151	41.00485356
ALDOA	419.8322119	396.3920542	467.2839344	545.6725096	456.2050667
ALDOB	0.255410106	0.169059638	0.788509131	0.082730672	0.200679288
ALDOC	13.15691585	10.46484359	12.79428752	12.64874187	17.48806669
ALG1	7.21895283	6.185256466	4.568901204	8.601305012	7.879717609
ALG10	5.362804261	5.613252349	4.621291099	3.735297616	5.69308549
ALG10B	8.118457372	10.19028699	9.019574513	9.312159512	13.7491396
ALG11	3.543823946	4.286592329	2.679442666	2.408209641	3.081048705
ALG12	20.25101557	16.87040698	13.70750468	17.80850524	23.21021556
ALG13	21.06405287	15.00516639	16.94031239	21.89510104	22.38198154
ALG14	2.461621721	2.287458688	1.355882667	2.950590988	2.818817335
ALG1L	0.107553863	0	0	0.301636526	0.312449109
ALG1L2	0.682002469	1.078028172	0.791320001	0.507061414	1.550650927
ALG2	16.95648824	14.10879783	13.41401123	16.07909094	19.10316019
ALG3	10.37233588	10.22303141	7.90421029	14.30094119	12.81331906
ALG5	11.85318568	10.49978871	8.003007804	13.81846429	13.01093835
ALG6	12.52924913	13.16127991	11.18060632	13.35042779	15.48254638
ALG8	6.414767437	6.230502376	5.33859986	7.699384382	8.297449417
ALG9	7.076743286	8.805350314	5.461704578	8.129031493	9.527368457
ALK	0.379865385	0.254701394	0.255991242	0.246015602	0.280276567
ALKBH1	10.80464886	8.424344736	7.854469195	7.486561786	8.048550401
ALKBH2	5.024700409	5.025720153	4.441691036	5.680437241	7.652793458
ALKBH3	12.44637327	10.95422982	8.9683489	12.1488866	14.81745777
ALKBH4	11.60649367	12.67617849	23.52677663	26.40414211	15.98278602
ALKBH5	85.43998105	68.06051324	70.63682884	68.56976096	79.57836153
ALKBH6	20.72992263	22.21979118	14.46721956	24.9696303	27.68112183
ALKBH7	23.36516664	20.24232963	22.72205894	28.29395052	34.27126483
ALKBH8	7.556753612	7.398182415	6.405672533	5.078907271	7.617364445
ALLC	0	0	0	0	0
ALMS1	4.313781589	4.016120432	3.509882033	2.830571737	3.849915213
ALOX12	10.42531084	17.93776123	14.82893069	19.10427005	11.86244153
ALOX12B	0.421504403	0.708387851	0.276946204	0.653778286	0.962203073
ALOX15	23.04372463	41.58761465	30.37207575	10.73631602	5.041952298
ALOX15B	0.230213198	0.234805721	0.264671847	0.384652648	0.140109487
ALOX5	153.5704601	162.7014689	300.2359838	333.4320509	238.9235916
ALOX5AP	250.4183483	182.2609355	312.0283184	317.6966588	219.0097064
ALOXE3	0	0	0	0	0.076583452
ALPI	0	0	0	0	0
ALPK1	36.54758399	46.97002687	52.59987546	52.8210803	38.92929107
ALPK2	0.471889377	0.274706554	0.159904888	0.083210292	0.119156883
ALPK3	0.392593347	0.462536453	0.702141902	0.310367123	0.359964342
ALPL	102.3235532	91.20000554	338.5275461	157.127805	242.6856111
ALPP	0	0.070360441	0	0	0.057850351
ALPPL2	0	0	0	0	0
ALS2	5.446331404	4.684638094	4.859776043	4.509206872	4.861430729
ALS2CL	2.93736765	3.169740965	5.761952265	4.13876461	8.974264225
ALS2CR12	4.236279035	5.214695354	4.343314497	2.606643953	3.296866491
ALX1	0	0	0	0	0
ALX3	2.859919116	2.767240254	3.977132469	2.750933392	4.012803652
ALX4	0.300153741	0	0.270401241	0.159380085	0
ALYREF	38.78101145	31.65204038	20.80373457	28.6485789	29.66067824
AMACR	0.450854589	0.403085843	0.356784218	0.301002185	0.607547623
AMBN	0.098860302	0.125279615	0.061701974	0	0
AMBP	0	0	0	0	0.081433072
AMBRA1	13.09119149	13.50376951	10.18375753	9.827784981	11.12648188
AMD1	148.8204827	143.225426	155.0104244	95.38947761	86.19987352
AMDHD1	2.023131136	1.630355096	1.99082762	2.520079727	2.403666108
AMDHD2	12.59019177	16.74493578	11.82179164	15.94040285	17.63228547
AMELX	0	0	0	0	0
AMELY	0	0	0	0	0
AMER1	3.120098731	2.842770004	2.711264371	2.271427198	2.887881601
AMER2	0	0	0	0	0
AMER3	0	0	0	0	0.045577174
AMFR	36.51837576	30.49471679	38.33414517	42.49614165	43.36022615
AMH	0.502763981	0.318800398	0.210192015	0.163128788	0
AMHR2	0.095434769	0.064170275	0.11980856	0.176992931	0.139743566
AMIGO1	3.58567501	5.324943556	6.252526991	3.692259953	4.310256711
AMIGO2	10.12623997	11.87151606	9.698221562	13.53351139	12.22832176
AMIGO3	9.822648422	7.957526037	4.002054588	7.419714182	8.233155859
AMMECR1	28.16540908	26.82040666	20.35195172	20.88983785	27.46301682
AMMECR1L	38.56047858	38.31604165	39.59043551	33.64072663	42.26197344
AMN	0.724647252	0.966230812	0.686048075	1.287084219	1.488760575
AMN1	12.97382358	18.49734451	19.28517071	26.19142877	21.04977813
AMOT	2.998223695	2.793319354	1.552068157	1.630492064	2.593699985
AMOTL1	1.417532726	0.795246043	0.870255723	0.561068916	1.378891636
AMOTL2	0.027193824	0.068322656	0	0.026694567	0.027664644
AMPD1	0	0	0.033222615	0.128374342	0.026115238
AMPD2	153.1355859	110.9751661	156.7681606	74.73810409	113.4700435
AMPD3	21.8790497	23.87029534	38.70632298	26.49446657	32.81135969
AMPH	1.600447395	1.687473483	1.738120353	1.572954838	3.082542179
AMT	17.40289847	18.49281683	14.99322614	28.4259741	26.27726913
AMTN	0	0	0	0	0
AMY2A	0.03575472	0	0	0	0.036398354
AMY2B	19.34179797	17.99484543	18.78600438	28.20241455	31.15432594
AMZ1	0.521627934	0.386724843	0.242847733	0.216483662	0.469510882
AMZ2	45.53126022	42.08512754	39.59026064	51.75698481	51.05120847
ANAPC1	9.98703655	9.726977244	8.976668447	8.151074594	10.63412252
ANAPC10	8.008849507	6.929951154	5.633421912	7.718247644	7.670710247
ANAPC11	28.73907194	24.18990394	25.04709532	35.49595352	32.77275795
ANAPC13	100.5378448	128.8068041	141.2026557	125.6611839	102.2466339
ANAPC15	6.336970225	7.386552123	6.261101823	8.642984244	8.526192527
ANAPC16	222.8657445	209.5900399	228.0288791	274.2485956	289.4547911
ANAPC2	27.97047401	25.88188744	18.60771983	27.96419014	32.88284075
ANAPC4	23.22336226	26.29662443	19.91432532	23.82232139	28.37630694
ANAPC5	54.0451161	53.91045464	49.09736078	56.05413027	66.09121227
ANAPC7	19.46836584	20.6520451	18.78413135	23.59890845	26.36053755
ANG	2.645437449	0.345247037	3.204607774	3.06515226	1.425684335
ANGEL1	10.41464303	9.437987428	8.867164746	9.602052557	10.08721007
ANGEL2	27.45771264	31.87189512	23.22718803	29.74906064	38.31414548
ANGPT1	2.702116452	3.344806851	4.597022684	1.310054104	1.25769739
ANGPT2	1.87551849	0.91455656	1.264055877	1.449272197	1.686481139
ANGPT4	0.817680968	1.037567163	0.344001086	0.764517297	0.564534943
ANGPTL1	1.984792991	1.490255742	1.654538641	1.740578577	1.77985177
ANGPTL2	0.73186388	0	0.650668369	0.448879857	0.52145226
ANGPTL3	0.368513427	0.328209383	0	0.364052103	0.211794594
ANGPTL4	0.388880998	0.252275698	0.107311678	0.204279771	0.458362651
ANGPTL5	0	0	0.130591307	0	0
ANGPTL6	1.210219093	1.00400738	0.555597174	1.379022828	2.115719728
ANGPTL7	0.900641933	1.319776281	0.692768616	0	0.660431839
ANHX	0	0	0	0	0
ANK1	1.355593979	3.817893424	3.223906116	3.453549495	1.903424458
ANK2	0.01226469	0	0.042401815	0.012074065	0.012444454
ANK3	0.966377821	1.836092912	2.291948169	2.230568301	1.894590937
ANKAR	1.705536624	1.588886638	1.454003277	1.624811837	2.275490602
ANKDD1A	8.002303668	9.906829256	8.557660569	9.082149735	9.91841025
ANKDD1B	0.345905126	0.086618084	0.33578535	0.417018576	0.511373799
ANKEF1	2.698428267	2.970330144	2.234536479	1.87809642	3.500530864
ANKFN1	0	0	0	0	0.030335924
ANKFY1	44.63904423	51.9688827	37.80926856	45.21418551	38.02886453
ANKH	48.53330982	45.72786799	46.50041294	31.22208766	50.88577067
ANKHD1	1.146055006	1.106480502	0.920211441	1.306453829	1.459542555
ANKHD1-EIF4EBP3	0.1620438	0.073051311	0.209890928	0.102388007	0.082886382
ANKIB1	25.75165244	24.6494551	18.85875626	17.82286497	22.43606058
ANKK1	0.327724085	0.415729221	0.369177408	0.367252628	0.889338813
ANKLE1	2.148885918	1.190717355	1.295910188	1.964440896	1.350961738
ANKLE2	35.16912846	34.53879131	31.13209637	31.46394566	37.89229107
ANKMY1	11.83088794	8.947317613	6.081735446	5.667033089	7.011602297
ANKMY2	15.67784292	14.63272566	11.69336171	15.55854016	17.60276674
ANKRA2	24.86118146	30.37630321	23.90305026	27.99968338	33.05273275
ANKRD1	0	0.435448699	0	0	0.128628504
ANKRD10	81.69035987	82.90296153	77.5161157	94.9803137	107.0130383
ANKRD11	34.13088992	34.39740753	31.13312796	25.06001233	33.38366932
ANKRD12	43.66452188	43.86519397	53.71864641	34.35993839	41.44384764
ANKRD13A	130.7206995	136.8103186	198.6566994	153.2523642	134.7720091
ANKRD13B	3.468715958	2.605306684	0.961637168	1.749874221	2.236264228
ANKRD13C	20.19128595	17.07103234	16.22269756	15.15213604	19.86210284
ANKRD13D	120.1916067	121.003156	133.8283779	169.2621351	157.8936182
ANKRD16	2.935849052	3.527944405	2.996622402	3.57052495	2.836713104
ANKRD17	22.58069285	19.9127606	19.92371868	13.69983491	15.73876227
ANKRD18A	0.573075861	1.208461086	0.667611182	0.422211325	0.622903916
ANKRD18B	0	0	0.070369835	0	0
ANKRD2	0.181557311	0	0.134849101	0.114713211	0.117032232
ANKRD20A3	0	0	0	0	0
ANKRD20A4	0.400392763	0.321552198	0.422083029	0	0.162633209
ANKRD22	13.20750377	17.33032112	7.890463639	21.53516245	9.876820096
ANKRD23	16.69930418	14.52883257	9.454122474	11.49040311	13.88621003
ANKRD24	0.690955194	0.843714998	0.220502389	0.626484211	0.835819524
ANKRD26	2.283601004	2.565014729	2.132433383	1.656090277	2.670454004
ANKRD27	15.73696801	14.57123056	14.41302964	14.4941417	17.89304277
ANKRD28	18.94894056	20.98166424	19.14024033	20.44577148	27.39878601
ANKRD29	0.089348194	0.185710375	0.050350217	0.141330079	0.203255548
ANKRD30A	0	0	0	0	0
ANKRD30B	0	0.058689217	0	0	0.02770317
ANKRD30BL	0	0	0	0	0
ANKRD31	0.067597436	0.130980544	0.08585757	0.116092259	0.068682028
ANKRD33	0	0	0	0	0
ANKRD33B	9.033729772	13.79125398	21.04395147	14.43929393	12.94474867
ANKRD34A	3.454894448	2.294134424	2.244471102	2.215156807	3.698657277
ANKRD34B	1.728514034	1.38797197	7.1099698	2.279230233	2.534344139
ANKRD34C	0	0	0	0	0
ANKRD35	0.183566177	0.031631561	0.190145875	0.281282224	0.356400146
ANKRD36	8.625397212	8.57260317	13.20218933	5.915689261	9.009361836
ANKRD36B	6.486374144	8.631195462	6.861846755	5.349453328	6.835788606
ANKRD37	12.5586404	7.551914407	2.264699665	1.446832858	3.013959114
ANKRD39	13.94968612	10.43208763	6.618373709	12.24971387	14.43316082
ANKRD40	47.13301711	42.99583089	32.73109844	36.23410692	43.65476404
ANKRD42	8.950740888	6.528829871	9.394295389	7.16408169	9.215131909
ANKRD44	125.9574126	163.2557909	165.4085711	102.9770245	128.8328108
ANKRD45	0	0.10344936	0.10674671	0.416158408	0
ANKRD46	13.46374998	13.03501628	11.76444504	11.89078879	18.60868513
ANKRD49	36.32315778	42.85773646	34.51207049	39.36534466	54.49837966
ANKRD50	4.568704905	2.253830629	4.00253314	2.899434957	2.594228405
ANKRD52	30.77586383	28.0671031	23.12676822	22.5868641	30.79926591
ANKRD53	0.34056542	0.503573754	0.391545388	0.381837664	0.248381543
ANKRD54	11.11385617	11.47508644	8.856300828	10.54004757	15.0269963
ANKRD55	2.587287636	4.536572746	3.681584439	3.608585431	2.885989543
ANKRD6	3.729654008	3.912041896	3.097468926	4.374975003	3.770070475
ANKRD61	2.085739117	1.756523472	1.974451581	1.833055525	1.604028288
ANKRD62	0.021853237	0	0.02915455	0.021392674	0
ANKRD63	0.177354174	0	0.114579703	0	0
ANKRD65	0.136385054	0.057261856	0	0.089447455	0.046764067
ANKRD66	0	0	0	0	0
ANKRD7	0	0	0	0	0
ANKRD9	5.142577586	5.098588031	6.276488406	6.290851989	4.195887361
ANKS1A	14.41117191	12.39047752	13.1816491	12.57632062	12.06867372
ANKS1B	0.05963122	0.049516633	0.077332124	0.078486192	0.123221678
ANKS3	6.967598193	7.483692622	6.852162704	7.618530801	10.23713215
ANKS4B	0	0.032163887	0.033619856	0.1298768	0.097984863
ANKS6	3.989915162	4.374300086	3.006193632	3.066786758	4.82776356
ANKUB1	0.953880477	0.56957628	1.048900456	0.029948634	0.399406272
ANKZF1	45.68740243	45.24520776	41.73806139	52.7169081	67.30253682
ANLN	0.356372457	0.252499645	0.382651099	0.382241654	0.42683238
ANO1	0	0	0	0	0
ANO10	1.241640835	0.947019787	1.254492245	1.250472483	1.130293013
ANO2	0.119804229	0.212302905	0.137445144	0.334900723	0.120851412
ANO3	0	0	0	0	0
ANO4	0	0	0	0	0
ANO5	0.63537525	0.509321421	1.468867408	1.508661051	0.569954412
ANO6	43.46172426	37.78502128	54.67200608	34.72173647	31.15468544
ANO7	0.28346673	0.195668935	0.242921017	0.246540952	0.355194035
ANO8	9.480145074	7.93136278	7.133157647	10.15383488	9.26586521
ANO9	17.30994492	17.04356172	19.93161603	21.37724046	28.40933827
ANP32A	197.4936536	303.1963976	314.1923145	308.5554764	280.5019167
ANP32B	101.710511	97.94621857	98.1100979	112.5782477	131.9657718
ANP32D	0	0.301122515	0	0	0
ANP32E	74.1918313	84.09819808	60.86218527	76.85180565	92.92801126
ANPEP	139.7622316	163.0372106	261.7951163	218.637574	181.6205229
ANTXR1	0.084138371	0.097779527	0.171516944	0	0.085077341
ANTXR2	86.46165857	75.82930135	116.1362558	79.42162144	84.81526867
ANTXRL	0.023551202	0	0	0.023028419	0.053119706
ANXA1	418.733981	379.9519099	320.5669873	374.7426204	379.4715829
ANXA10	0.140971383	0.639263932	0.166681584	0.702589249	0.14249615
ANXA11	204.6614462	215.3049673	231.3395766	216.9415661	232.648317
ANXA13	0	0	0	0	0
ANXA2	217.5272812	192.6064705	177.7100659	321.8557376	232.3144086
ANXA2R	27.5982472	33.74644151	17.2139344	27.46948194	36.26174903
ANXA3	36.5714916	38.55422143	85.68416671	105.6656705	60.58075058
ANXA4	54.34618433	30.18768402	30.16111217	56.09083521	45.17006661
ANXA5	186.4389446	145.9660904	193.6674224	205.18672	170.0690667
ANXA6	190.3922251	166.4923146	135.075551	182.3593954	229.0391935
ANXA7	51.53634835	53.46504949	56.43143683	53.65816862	60.55084242
ANXA8	0	0	0.057031097	0.042819172	0
ANXA8L1	0	0	0.068026852	0	0
ANXA9	17.16590716	16.18504165	26.81797927	23.97542779	25.86636206
AOAH	129.8019914	91.22490248	105.8839528	116.2810239	101.4329402
AOC1	0.070098615	1.504310086	0.342411755	0.16423946	0.20989076
AOC2	8.187128781	8.624735068	20.32227604	6.067661053	7.505730556
AOC3	6.136840652	6.039073375	19.06633331	4.837077893	6.482746446
AOX1	0.037908004	0.024838607	0.025530976	0	0.038511311
AP1AR	20.99561097	19.43907639	15.1849438	16.12081223	20.57945121
AP1B1	40.57767401	32.84804821	32.50637436	45.91432671	43.54502826
AP1G1	58.54220179	65.701368	81.91983127	62.54064614	73.15153727
AP1G2	50.04555373	49.64659032	36.70481638	55.94685785	58.20233012
AP1M1	64.89683341	61.1609895	60.66442984	60.4580427	42.93994886
AP1M2	0.659526285	1.689458351	3.2996211	3.346790457	0.965632293
AP1S1	16.64137151	15.93977697	12.35773663	19.84997666	19.38157112
AP1S2	284.1274655	180.4752699	276.5649371	256.8252688	211.5783949
AP1S3	7.483546235	10.09934289	6.084382983	8.408894193	7.821717723
AP2A1	51.43052119	34.68740837	39.77358919	41.24745744	43.91222211
AP2A2	27.25141473	27.41266584	23.26404265	25.15905633	30.61362373
AP2B1	80.72741339	78.06788405	61.02546196	62.76792195	76.56044594
AP2M1	125.3833477	117.3439547	121.3425071	136.5656683	140.1930576
AP2S1	72.46907302	66.12486793	75.2031652	96.32619376	82.71610923
AP3B1	27.09429283	21.39605246	22.06593686	18.55788112	19.55083806
AP3B2	0.068522135	0.292573408	0	0.246135121	0.138692909
AP3D1	45.21052846	42.31820415	40.49800492	47.58879284	50.29499436
AP3M1	47.86031623	47.55182913	43.23131829	55.66963826	61.09252258
